season,location,matchday_nr,home_team_id,home_team_name,home_team,away_team_id,away_team_name,away_team,goals_home,goals_away,draw,win_home,win_away,goals_total
2019,Düsseldorf,20,185,Fortuna Düsseldorf,Düsseldorf,91,Eintracht Frankfurt,Frankfurt,0,0,1,0,0,0
2019,Mainz,20,81,1. FSV Mainz 05,Mainz,40,FC Bayern München,Bayern,2,8,0,0,1,10
2019,Augsburg,20,95,FC Augsburg,Augsburg,134,Werder Bremen,Bremen,0,2,0,0,1,2
2019,Leipzig,20,1635,RB Leipzig,Leipzig,87,Borussia Mönchengladbach,Gladbach,0,5,0,0,1,5
2019,Köln,20,65,1. FC Köln,Köln,112,SC Freiburg,Freiburg,2,0,0,1,0,2
2019,Paderborn,20,31,SC Paderborn 07,Paderborn,131,VfL Wolfsburg,Wolfsburg,2,5,0,0,1,8
2019,Frankfurt,21,91,Eintracht Frankfurt,Frankfurt,95,FC Augsburg,Augsburg,2,0,0,1,0,2
2019,Wolfsburg,21,131,VfL Wolfsburg,Wolfsburg,185,Fortuna Düsseldorf,Düsseldorf,0,2,0,0,1,2
2019,Bremen,21,134,Werder Bremen,Bremen,80,1. FC Union Berlin,Union Berlin,0,0,1,0,0,0
2019,Berlin,21,54,Hertha BSC,Hertha,81,1. FSV Mainz 05,Mainz,0,2,0,0,1,2
2019,Freiburg,21,112,SC Freiburg,Freiburg,175,TSG 1899 Hoffenheim,Hoffenheim,2,0,0,1,0,2
2019,Gelsenkirchen,21,9,FC Schalke 04,Schalke,31,SC Paderborn 07,Paderborn,0,0,1,0,0,0
2019,Leverkusen,21,6,Bayer Leverkusen,Leverkusen,7,Borussia Dortmund,BVB,5,5,1,0,0,10
2019,München,21,40,FC Bayern München,Bayern,1635,RB Leipzig,Leipzig,0,0,1,0,0,0
2019,Dortmund,22,7,Borussia Dortmund,BVB,91,Eintracht Frankfurt,Frankfurt,2,0,0,1,0,2
2019,Leipzig,22,1635,RB Leipzig,Leipzig,134,Werder Bremen,Bremen,5,0,0,1,0,5
2019,Sinsheim,22,175,TSG 1899 Hoffenheim,Hoffenheim,131,VfL Wolfsburg,Wolfsburg,2,2,1,0,0,5
2019,Augsburg,22,95,FC Augsburg,Augsburg,112,SC Freiburg,Freiburg,2,0,0,1,0,2
2019,Paderborn,22,31,SC Paderborn 07,Paderborn,54,Hertha BSC,Hertha,0,2,0,0,1,2
2019,Berlin,22,80,1. FC Union Berlin,Union Berlin,6,Bayer Leverkusen,Leverkusen,2,2,1,0,0,5
2019,Düsseldorf,22,185,Fortuna Düsseldorf,Düsseldorf,87,Borussia Mönchengladbach,Gladbach,2,2,1,0,0,5
2019,Köln,22,65,1. FC Köln,Köln,40,FC Bayern München,Bayern,0,8,0,0,1,8
2019,Mainz,22,81,1. FSV Mainz 05,Mainz,9,FC Schalke 04,Schalke,0,0,1,0,0,0
2019,München,23,40,FC Bayern München,Bayern,31,SC Paderborn 07,Paderborn,2,2,1,0,0,5
2019,Gladbach,23,87,Borussia Mönchengladbach,Gladbach,175,TSG 1899 Hoffenheim,Hoffenheim,2,0,0,1,0,2
2019,Bremen,23,134,Werder Bremen,Bremen,7,Borussia Dortmund,BVB,0,0,1,0,0,0
2019,Berlin,23,54,Hertha BSC,Hertha,65,1. FC Köln,Köln,0,8,0,0,1,8
2019,Freiburg,23,112,SC Freiburg,Freiburg,185,Fortuna Düsseldorf,Düsseldorf,0,2,0,0,1,2
2019,Gelsenkirchen,23,9,FC Schalke 04,Schalke,1635,RB Leipzig,Leipzig,0,2,0,0,1,2
2019,Leverkusen,23,6,Bayer Leverkusen,Leverkusen,95,FC Augsburg,Augsburg,2,0,0,1,0,2
2019,Wolfsburg,23,131,VfL Wolfsburg,Wolfsburg,81,1. FSV Mainz 05,Mainz,5,0,0,1,0,5
2019,Frankfurt,23,91,Eintracht Frankfurt,Frankfurt,80,1. FC Union Berlin,Union Berlin,0,0,1,0,0,0
2019,Düsseldorf,24,185,Fortuna Düsseldorf,Düsseldorf,54,Hertha BSC,Hertha,8,0,0,1,0,8
2019,Dortmund,24,7,Borussia Dortmund,BVB,112,SC Freiburg,Freiburg,2,0,0,1,0,2
2019,Sinsheim,24,175,TSG 1899 Hoffenheim,Hoffenheim,40,FC Bayern München,Bayern,0,10,0,0,1,10
2019,Mainz,24,81,1. FSV Mainz 05,Mainz,31,SC Paderborn 07,Paderborn,5,0,0,1,0,5
2019,Augsburg,24,95,FC Augsburg,Augsburg,87,Borussia Mönchengladbach,Gladbach,0,0,1,0,0,0
2019,Köln,24,65,1. FC Köln,Köln,9,FC Schalke 04,Schalke,5,0,0,1,0,5
2019,Berlin,24,80,1. FC Union Berlin,Union Berlin,131,VfL Wolfsburg,Wolfsburg,2,0,0,1,0,2
2019,Leipzig,24,1635,RB Leipzig,Leipzig,6,Bayer Leverkusen,Leverkusen,2,2,1,0,0,5
2019,Paderborn,25,31,SC Paderborn 07,Paderborn,65,1. FC Köln,Köln,0,5,0,0,1,5
2019,Leverkusen,25,6,Bayer Leverkusen,Leverkusen,91,Eintracht Frankfurt,Frankfurt,5,0,0,1,0,5
2019,Wolfsburg,25,131,VfL Wolfsburg,Wolfsburg,1635,RB Leipzig,Leipzig,0,0,1,0,0,0
2019,Berlin,25,54,Hertha BSC,Hertha,134,Werder Bremen,Bremen,2,5,0,0,1,8
2019,Freiburg,25,112,SC Freiburg,Freiburg,80,1. FC Union Berlin,Union Berlin,2,0,0,1,0,2
2019,Gelsenkirchen,25,9,FC Schalke 04,Schalke,175,TSG 1899 Hoffenheim,Hoffenheim,2,0,0,1,0,2
2019,Gladbach,25,87,Borussia Mönchengladbach,Gladbach,7,Borussia Dortmund,BVB,0,2,0,0,1,2
2019,München,25,40,FC Bayern München,Bayern,95,FC Augsburg,Augsburg,0,0,1,0,0,0
2019,Mainz,25,81,1. FSV Mainz 05,Mainz,185,Fortuna Düsseldorf,Düsseldorf,0,0,1,0,0,0
2019,Gladbach,21,87,Borussia Mönchengladbach,Gladbach,65,1. FC Köln,Köln,2,0,0,1,0,2
2019,Dortmund,26,7,Borussia Dortmund,BVB,9,FC Schalke 04,Schalke,5,0,0,1,0,5
2019,Leipzig,26,1635,RB Leipzig,Leipzig,112,SC Freiburg,Freiburg,0,2,0,0,1,2
2019,Sinsheim,26,175,TSG 1899 Hoffenheim,Hoffenheim,54,Hertha BSC,Hertha,0,0,1,0,0,0
2019,Düsseldorf,26,185,Fortuna Düsseldorf,Düsseldorf,31,SC Paderborn 07,Paderborn,0,0,1,0,0,0
2019,Augsburg,26,95,FC Augsburg,Augsburg,131,VfL Wolfsburg,Wolfsburg,0,2,0,0,1,2
2019,Frankfurt,26,91,Eintracht Frankfurt,Frankfurt,87,Borussia Mönchengladbach,Gladbach,0,5,0,0,1,5
2019,Köln,26,65,1. FC Köln,Köln,81,1. FSV Mainz 05,Mainz,2,0,0,1,0,2
2019,Berlin,26,80,1. FC Union Berlin,Union Berlin,40,FC Bayern München,Bayern,0,2,0,0,1,2
2019,Bremen,26,134,Werder Bremen,Bremen,6,Bayer Leverkusen,Leverkusen,2,5,0,0,1,8
2019,Berlin,27,54,Hertha BSC,Hertha,80,1. FC Union Berlin,Union Berlin,0,0,1,0,0,0
2019,Gladbach,27,87,Borussia Mönchengladbach,Gladbach,6,Bayer Leverkusen,Leverkusen,0,2,0,0,1,2
2019,Wolfsburg,27,131,VfL Wolfsburg,Wolfsburg,7,Borussia Dortmund,BVB,0,2,0,0,1,2
2019,Freiburg,27,112,SC Freiburg,Freiburg,134,Werder Bremen,Bremen,0,2,0,0,1,2
2019,Paderborn,27,31,SC Paderborn 07,Paderborn,175,TSG 1899 Hoffenheim,Hoffenheim,2,2,1,0,0,5
2019,München,27,40,FC Bayern München,Bayern,91,Eintracht Frankfurt,Frankfurt,5,0,0,1,0,5
2019,Gelsenkirchen,27,9,FC Schalke 04,Schalke,95,FC Augsburg,Augsburg,0,2,0,0,1,2
2019,Mainz,27,81,1. FSV Mainz 05,Mainz,1635,RB Leipzig,Leipzig,0,8,0,0,1,8
2019,Köln,27,65,1. FC Köln,Köln,185,Fortuna Düsseldorf,Düsseldorf,0,2,0,0,1,2
2019,Dortmund,28,7,Borussia Dortmund,BVB,40,FC Bayern München,Bayern,0,2,0,0,1,2
2019,Leverkusen,28,6,Bayer Leverkusen,Leverkusen,131,VfL Wolfsburg,Wolfsburg,0,2,0,0,1,2
2019,Frankfurt,28,91,Eintracht Frankfurt,Frankfurt,112,SC Freiburg,Freiburg,2,2,1,0,0,5
2019,Bremen,28,134,Werder Bremen,Bremen,87,Borussia Mönchengladbach,Gladbach,0,0,1,0,0,0
2019,Leipzig,28,1635,RB Leipzig,Leipzig,54,Hertha BSC,Hertha,2,2,1,0,0,5
2019,Sinsheim,28,175,TSG 1899 Hoffenheim,Hoffenheim,65,1. FC Köln,Köln,2,0,0,1,0,2
2019,Düsseldorf,28,185,Fortuna Düsseldorf,Düsseldorf,9,FC Schalke 04,Schalke,0,0,1,0,0,0
2019,Augsburg,28,95,FC Augsburg,Augsburg,31,SC Paderborn 07,Paderborn,0,0,1,0,0,0
2019,Berlin,28,80,1. FC Union Berlin,Union Berlin,81,1. FSV Mainz 05,Mainz,2,2,1,0,0,5
2019,Freiburg,29,112,SC Freiburg,Freiburg,6,Bayer Leverkusen,Leverkusen,0,0,1,0,0,0
2019,Wolfsburg,29,131,VfL Wolfsburg,Wolfsburg,91,Eintracht Frankfurt,Frankfurt,0,2,0,0,1,2
2019,Berlin,29,54,Hertha BSC,Hertha,95,FC Augsburg,Augsburg,2,0,0,1,0,2
2019,Mainz,29,81,1. FSV Mainz 05,Mainz,175,TSG 1899 Hoffenheim,Hoffenheim,0,2,0,0,1,2
2019,Gelsenkirchen,29,9,FC Schalke 04,Schalke,134,Werder Bremen,Bremen,0,2,0,0,1,2
2019,München,29,40,FC Bayern München,Bayern,185,Fortuna Düsseldorf,Düsseldorf,8,0,0,1,0,8
2019,Gladbach,29,87,Borussia Mönchengladbach,Gladbach,80,1. FC Union Berlin,Union Berlin,5,0,0,1,0,5
2019,Paderborn,29,31,SC Paderborn 07,Paderborn,7,Borussia Dortmund,BVB,0,0,1,0,0,0
2019,Köln,29,65,1. FC Köln,Köln,1635,RB Leipzig,Leipzig,2,5,0,0,1,8
2019,Bremen,24,134,Werder Bremen,Bremen,91,Eintracht Frankfurt,Frankfurt,0,0,1,0,0,0
2019,Freiburg,30,112,SC Freiburg,Freiburg,87,Borussia Mönchengladbach,Gladbach,0,0,1,0,0,0
2019,Leipzig,30,1635,RB Leipzig,Leipzig,31,SC Paderborn 07,Paderborn,2,0,0,1,0,2
2019,Leverkusen,30,6,Bayer Leverkusen,Leverkusen,40,FC Bayern München,Bayern,2,8,0,0,1,10
2019,Frankfurt,30,91,Eintracht Frankfurt,Frankfurt,81,1. FSV Mainz 05,Mainz,0,2,0,0,1,2
2019,Düsseldorf,30,185,Fortuna Düsseldorf,Düsseldorf,175,TSG 1899 Hoffenheim,Hoffenheim,2,2,1,0,0,5
2019,Dortmund,30,7,Borussia Dortmund,BVB,54,Hertha BSC,Hertha,0,0,1,0,0,0
2019,Bremen,30,134,Werder Bremen,Bremen,131,VfL Wolfsburg,Wolfsburg,0,0,1,0,0,0
2019,Berlin,30,80,1. FC Union Berlin,Union Berlin,9,FC Schalke 04,Schalke,2,2,1,0,0,5
2019,Augsburg,30,95,FC Augsburg,Augsburg,65,1. FC Köln,Köln,0,0,1,0,0,0
2019,Sinsheim,31,175,TSG 1899 Hoffenheim,Hoffenheim,1635,RB Leipzig,Leipzig,0,5,0,0,1,5
2019,Wolfsburg,31,131,VfL Wolfsburg,Wolfsburg,112,SC Freiburg,Freiburg,5,2,0,1,0,8
2019,Düsseldorf,31,185,Fortuna Düsseldorf,Düsseldorf,7,Borussia Dortmund,BVB,0,0,1,0,0,0
2019,Berlin,31,54,Hertha BSC,Hertha,91,Eintracht Frankfurt,Frankfurt,2,0,0,1,0,2
2019,Köln,31,65,1. FC Köln,Köln,80,1. FC Union Berlin,Union Berlin,0,2,0,0,1,2
2019,Paderborn,31,31,SC Paderborn 07,Paderborn,134,Werder Bremen,Bremen,0,8,0,0,1,8
2019,München,31,40,FC Bayern München,Bayern,87,Borussia Mönchengladbach,Gladbach,2,2,1,0,0,5
2019,Mainz,31,81,1. FSV Mainz 05,Mainz,95,FC Augsburg,Augsburg,0,2,0,0,1,2
2019,Gelsenkirchen,31,9,FC Schalke 04,Schalke,6,Bayer Leverkusen,Leverkusen,0,0,1,0,0,0
2019,Gladbach,32,87,Borussia Mönchengladbach,Gladbach,131,VfL Wolfsburg,Wolfsburg,5,0,0,1,0,5
2019,Bremen,32,134,Werder Bremen,Bremen,40,FC Bayern München,Bayern,0,2,0,0,1,2
2019,Freiburg,32,112,SC Freiburg,Freiburg,54,Hertha BSC,Hertha,0,0,1,0,0,0
2019,Berlin,32,80,1. FC Union Berlin,Union Berlin,31,SC Paderborn 07,Paderborn,2,0,0,1,0,2
2019,Frankfurt,32,91,Eintracht Frankfurt,Frankfurt,9,FC Schalke 04,Schalke,2,0,0,1,0,2
2019,Dortmund,32,7,Borussia Dortmund,BVB,81,1. FSV Mainz 05,Mainz,0,2,0,0,1,2
2019,Leipzig,32,1635,RB Leipzig,Leipzig,185,Fortuna Düsseldorf,Düsseldorf,0,0,1,0,0,0
2019,Leverkusen,32,6,Bayer Leverkusen,Leverkusen,65,1. FC Köln,Köln,5,0,0,1,0,5
2019,Augsburg,32,95,FC Augsburg,Augsburg,175,TSG 1899 Hoffenheim,Hoffenheim,0,0,1,0,0,0
2019,München,33,40,FC Bayern München,Bayern,112,SC Freiburg,Freiburg,8,2,0,1,0,10
2019,Leipzig,33,1635,RB Leipzig,Leipzig,7,Borussia Dortmund,BVB,0,2,0,0,1,2
2019,Sinsheim,33,175,TSG 1899 Hoffenheim,Hoffenheim,80,1. FC Union Berlin,Union Berlin,8,0,0,1,0,8
2019,Düsseldorf,33,185,Fortuna Düsseldorf,Düsseldorf,95,FC Augsburg,Augsburg,2,2,1,0,0,5
2019,Berlin,33,54,Hertha BSC,Hertha,6,Bayer Leverkusen,Leverkusen,2,0,0,1,0,2
2019,Mainz,33,81,1. FSV Mainz 05,Mainz,134,Werder Bremen,Bremen,5,0,0,1,0,5
2019,Gelsenkirchen,33,9,FC Schalke 04,Schalke,131,VfL Wolfsburg,Wolfsburg,0,2,0,0,1,2
2019,Köln,33,65,1. FC Köln,Köln,91,Eintracht Frankfurt,Frankfurt,2,0,0,1,0,2
2019,Paderborn,33,31,SC Paderborn 07,Paderborn,87,Borussia Mönchengladbach,Gladbach,0,2,0,0,1,2
2019,Dortmund,34,7,Borussia Dortmund,BVB,175,TSG 1899 Hoffenheim,Hoffenheim,0,5,0,0,1,5
2019,Leverkusen,34,6,Bayer Leverkusen,Leverkusen,81,1. FSV Mainz 05,Mainz,2,0,0,1,0,2
2019,Gladbach,34,87,Borussia Mönchengladbach,Gladbach,54,Hertha BSC,Hertha,2,0,0,1,0,2
2019,Wolfsburg,34,131,VfL Wolfsburg,Wolfsburg,40,FC Bayern München,Bayern,0,5,0,0,1,5
2019,Frankfurt,34,91,Eintracht Frankfurt,Frankfurt,31,SC Paderborn 07,Paderborn,5,0,0,1,0,5
2019,Bremen,34,134,Werder Bremen,Bremen,65,1. FC Köln,Köln,8,0,0,1,0,8
2019,Freiburg,34,112,SC Freiburg,Freiburg,9,FC Schalke 04,Schalke,5,0,0,1,0,5
2019,Augsburg,34,95,FC Augsburg,Augsburg,1635,RB Leipzig,Leipzig,0,2,0,0,1,2
2019,Berlin,34,80,1. FC Union Berlin,Union Berlin,185,Fortuna Düsseldorf,Düsseldorf,2,0,0,1,0,2
2020,München,1,40,FC Bayern München,Bayern,9,FC Schalke 04,Schalke,8,0,0,1,0,8
2020,Frankfurt,1,91,Eintracht Frankfurt,Frankfurt,83,Arminia Bielefeld,Bielefeld,1,1,1,0,0,2
2020,Köln,1,65,1. FC Köln,Köln,175,TSG 1899 Hoffenheim,Hoffenheim,2,3,0,0,1,5
2020,Stuttgart,1,16,VfB Stuttgart,Stuttgart,112,SC Freiburg,Freiburg,2,3,0,0,1,5
2020,Berlin,1,80,1. FC Union Berlin,Union Berlin,95,FC Augsburg,Augsburg,1,3,0,0,1,4
2020,Bremen,1,134,Werder Bremen,Bremen,54,Hertha BSC,Hertha,1,4,0,0,1,5
2020,Dortmund,1,7,Borussia Dortmund,BVB,87,Borussia Mönchengladbach,Gladbach,3,0,0,1,0,3
2020,Leipzig,1,1635,RB Leipzig,Leipzig,81,1. FSV Mainz 05,Mainz,3,1,0,1,0,4
2020,Wolfsburg,1,131,VfL Wolfsburg,Wolfsburg,6,Bayer Leverkusen,Leverkusen,0,0,1,0,0,0
2020,Berlin,2,54,Hertha BSC,Hertha,91,Eintracht Frankfurt,Frankfurt,1,3,0,0,1,4
2020,Bielefeld,2,83,Arminia Bielefeld,Bielefeld,65,1. FC Köln,Köln,1,0,0,1,0,1
2020,Augsburg,2,95,FC Augsburg,Augsburg,7,Borussia Dortmund,BVB,2,0,0,1,0,2
2020,Leverkusen,2,6,Bayer Leverkusen,Leverkusen,1635,RB Leipzig,Leipzig,1,1,1,0,0,2
2020,Gladbach,2,87,Borussia Mönchengladbach,Gladbach,80,1. FC Union Berlin,Union Berlin,1,1,1,0,0,2
2020,Mainz,2,81,1. FSV Mainz 05,Mainz,16,VfB Stuttgart,Stuttgart,1,4,0,0,1,5
2020,Gelsenkirchen,2,9,FC Schalke 04,Schalke,134,Werder Bremen,Bremen,1,3,0,0,1,4
2020,Sinsheim,2,175,TSG 1899 Hoffenheim,Hoffenheim,40,FC Bayern München,Bayern,4,1,0,1,0,5
2020,Freiburg,2,112,SC Freiburg,Freiburg,131,VfL Wolfsburg,Wolfsburg,1,1,1,0,0,2
2020,Berlin,3,80,1. FC Union Berlin,Union Berlin,81,1. FSV Mainz 05,Mainz,4,0,0,1,0,4
2020,Dortmund,3,7,Borussia Dortmund,BVB,112,SC Freiburg,Freiburg,4,0,0,1,0,4
2020,Frankfurt,3,91,Eintracht Frankfurt,Frankfurt,175,TSG 1899 Hoffenheim,Hoffenheim,2,1,0,1,0,3
2020,Köln,3,65,1. FC Köln,Köln,87,Borussia Mönchengladbach,Gladbach,1,3,0,0,1,4
2020,Stuttgart,3,16,VfB Stuttgart,Stuttgart,6,Bayer Leverkusen,Leverkusen,1,1,1,0,0,2
2020,Bremen,3,134,Werder Bremen,Bremen,83,Arminia Bielefeld,Bielefeld,1,0,0,1,0,1
2020,Leipzig,3,1635,RB Leipzig,Leipzig,9,FC Schalke 04,Schalke,4,0,0,1,0,4
2020,Wolfsburg,3,131,VfL Wolfsburg,Wolfsburg,95,FC Augsburg,Augsburg,0,0,1,0,0,0
2020,München,3,40,FC Bayern München,Bayern,54,Hertha BSC,Hertha,4,3,0,1,0,7
2020,Augsburg,4,95,FC Augsburg,Augsburg,1635,RB Leipzig,Leipzig,0,2,0,0,1,2
2020,Freiburg,4,112,SC Freiburg,Freiburg,134,Werder Bremen,Bremen,1,1,1,0,0,2
2020,Berlin,4,54,Hertha BSC,Hertha,16,VfB Stuttgart,Stuttgart,0,2,0,0,1,2
2020,Sinsheim,4,175,TSG 1899 Hoffenheim,Hoffenheim,7,Borussia Dortmund,BVB,0,1,0,0,1,1
2020,Mainz,4,81,1. FSV Mainz 05,Mainz,6,Bayer Leverkusen,Leverkusen,0,1,0,0,1,1
2020,Bielefeld,4,83,Arminia Bielefeld,Bielefeld,40,FC Bayern München,Bayern,1,4,0,0,1,5
2020,Gladbach,4,87,Borussia Mönchengladbach,Gladbach,131,VfL Wolfsburg,Wolfsburg,1,1,1,0,0,2
2020,Köln,4,65,1. FC Köln,Köln,91,Eintracht Frankfurt,Frankfurt,1,1,1,0,0,2
2020,Gelsenkirchen,4,9,FC Schalke 04,Schalke,80,1. FC Union Berlin,Union Berlin,1,1,1,0,0,2
2020,Stuttgart,5,16,VfB Stuttgart,Stuttgart,65,1. FC Köln,Köln,1,1,1,0,0,2
2020,München,5,40,FC Bayern München,Bayern,91,Eintracht Frankfurt,Frankfurt,5,0,0,1,0,5
2020,Mainz,5,81,1. FSV Mainz 05,Mainz,87,Borussia Mönchengladbach,Gladbach,2,3,0,0,1,5
2020,Leipzig,5,1635,RB Leipzig,Leipzig,54,Hertha BSC,Hertha,2,1,0,1,0,3
2020,Berlin,5,80,1. FC Union Berlin,Union Berlin,112,SC Freiburg,Freiburg,1,1,1,0,0,2
2020,Dortmund,5,7,Borussia Dortmund,BVB,9,FC Schalke 04,Schalke,3,0,0,1,0,3
2020,Wolfsburg,5,131,VfL Wolfsburg,Wolfsburg,83,Arminia Bielefeld,Bielefeld,2,1,0,1,0,3
2020,Bremen,5,134,Werder Bremen,Bremen,175,TSG 1899 Hoffenheim,Hoffenheim,1,1,1,0,0,2
2020,Leverkusen,5,6,Bayer Leverkusen,Leverkusen,95,FC Augsburg,Augsburg,3,1,0,1,0,4
2020,Gelsenkirchen,6,9,FC Schalke 04,Schalke,16,VfB Stuttgart,Stuttgart,1,1,1,0,0,2
2020,Bielefeld,6,83,Arminia Bielefeld,Bielefeld,7,Borussia Dortmund,BVB,0,2,0,0,1,2
2020,Augsburg,6,95,FC Augsburg,Augsburg,81,1. FSV Mainz 05,Mainz,3,1,0,1,0,4
2020,Frankfurt,6,91,Eintracht Frankfurt,Frankfurt,134,Werder Bremen,Bremen,1,1,1,0,0,2
2020,Köln,6,65,1. FC Köln,Köln,40,FC Bayern München,Bayern,1,2,0,0,1,3
2020,Gladbach,6,87,Borussia Mönchengladbach,Gladbach,1635,RB Leipzig,Leipzig,1,0,0,1,0,1
2020,Freiburg,6,112,SC Freiburg,Freiburg,6,Bayer Leverkusen,Leverkusen,2,4,0,0,1,6
2020,Berlin,6,54,Hertha BSC,Hertha,131,VfL Wolfsburg,Wolfsburg,1,1,1,0,0,2
2020,Sinsheim,6,175,TSG 1899 Hoffenheim,Hoffenheim,80,1. FC Union Berlin,Union Berlin,1,3,0,0,1,4
2020,Bremen,7,134,Werder Bremen,Bremen,65,1. FC Köln,Köln,1,1,1,0,0,2
2020,Augsburg,7,95,FC Augsburg,Augsburg,54,Hertha BSC,Hertha,0,3,0,0,1,3
2020,Mainz,7,81,1. FSV Mainz 05,Mainz,9,FC Schalke 04,Schalke,2,2,1,0,0,4
2020,Leipzig,7,1635,RB Leipzig,Leipzig,112,SC Freiburg,Freiburg,3,0,0,1,0,3
2020,Stuttgart,7,16,VfB Stuttgart,Stuttgart,91,Eintracht Frankfurt,Frankfurt,2,2,1,0,0,4
2020,Berlin,7,80,1. FC Union Berlin,Union Berlin,83,Arminia Bielefeld,Bielefeld,5,0,0,1,0,5
2020,Dortmund,7,7,Borussia Dortmund,BVB,40,FC Bayern München,Bayern,2,3,0,0,1,5
2020,Wolfsburg,7,131,VfL Wolfsburg,Wolfsburg,175,TSG 1899 Hoffenheim,Hoffenheim,2,1,0,1,0,3
2020,Leverkusen,7,6,Bayer Leverkusen,Leverkusen,87,Borussia Mönchengladbach,Gladbach,4,3,0,1,0,7
2020,Bielefeld,8,83,Arminia Bielefeld,Bielefeld,6,Bayer Leverkusen,Leverkusen,1,2,0,0,1,3
2020,München,8,40,FC Bayern München,Bayern,134,Werder Bremen,Bremen,1,1,1,0,0,2
2020,Gladbach,8,87,Borussia Mönchengladbach,Gladbach,95,FC Augsburg,Augsburg,1,1,1,0,0,2
2020,Sinsheim,8,175,TSG 1899 Hoffenheim,Hoffenheim,16,VfB Stuttgart,Stuttgart,3,3,1,0,0,6
2020,Gelsenkirchen,8,9,FC Schalke 04,Schalke,131,VfL Wolfsburg,Wolfsburg,0,2,0,0,1,2
2020,Frankfurt,8,91,Eintracht Frankfurt,Frankfurt,1635,RB Leipzig,Leipzig,1,1,1,0,0,2
2020,Berlin,8,54,Hertha BSC,Hertha,7,Borussia Dortmund,BVB,2,5,0,0,1,7
2020,Freiburg,8,112,SC Freiburg,Freiburg,81,1. FSV Mainz 05,Mainz,1,3,0,0,1,4
2020,Köln,8,65,1. FC Köln,Köln,80,1. FC Union Berlin,Union Berlin,1,2,0,0,1,3
2020,Wolfsburg,9,131,VfL Wolfsburg,Wolfsburg,134,Werder Bremen,Bremen,5,3,0,1,0,8
2020,Augsburg,9,95,FC Augsburg,Augsburg,112,SC Freiburg,Freiburg,1,1,1,0,0,2
2020,Dortmund,9,7,Borussia Dortmund,BVB,65,1. FC Köln,Köln,1,2,0,0,1,3
2020,Leipzig,9,1635,RB Leipzig,Leipzig,83,Arminia Bielefeld,Bielefeld,2,1,0,1,0,3
2020,Stuttgart,9,16,VfB Stuttgart,Stuttgart,40,FC Bayern München,Bayern,1,3,0,0,1,4
2020,Berlin,9,80,1. FC Union Berlin,Union Berlin,91,Eintracht Frankfurt,Frankfurt,3,3,1,0,0,6
2020,Gladbach,9,87,Borussia Mönchengladbach,Gladbach,9,FC Schalke 04,Schalke,4,1,0,1,0,5
2020,Leverkusen,9,6,Bayer Leverkusen,Leverkusen,54,Hertha BSC,Hertha,0,0,1,0,0,0
2020,Mainz,9,81,1. FSV Mainz 05,Mainz,175,TSG 1899 Hoffenheim,Hoffenheim,1,1,1,0,0,2
2020,Berlin,10,54,Hertha BSC,Hertha,80,1. FC Union Berlin,Union Berlin,3,1,0,1,0,4
2020,Bielefeld,10,83,Arminia Bielefeld,Bielefeld,81,1. FSV Mainz 05,Mainz,2,1,0,1,0,3
2020,Frankfurt,10,91,Eintracht Frankfurt,Frankfurt,7,Borussia Dortmund,BVB,1,1,1,0,0,2
2020,Freiburg,10,112,SC Freiburg,Freiburg,87,Borussia Mönchengladbach,Gladbach,2,2,1,0,0,4
2020,Köln,10,65,1. FC Köln,Köln,131,VfL Wolfsburg,Wolfsburg,2,2,1,0,0,4
2020,München,10,40,FC Bayern München,Bayern,1635,RB Leipzig,Leipzig,3,3,1,0,0,6
2020,Bremen,10,134,Werder Bremen,Bremen,16,VfB Stuttgart,Stuttgart,1,2,0,0,1,3
2020,Gelsenkirchen,10,9,FC Schalke 04,Schalke,6,Bayer Leverkusen,Leverkusen,0,3,0,0,1,3
2020,Sinsheim,10,175,TSG 1899 Hoffenheim,Hoffenheim,95,FC Augsburg,Augsburg,3,1,0,1,0,4
2020,Wolfsburg,11,131,VfL Wolfsburg,Wolfsburg,91,Eintracht Frankfurt,Frankfurt,2,1,0,1,0,3
2020,Dortmund,11,7,Borussia Dortmund,BVB,16,VfB Stuttgart,Stuttgart,1,5,0,0,1,6
2020,Gladbach,11,87,Borussia Mönchengladbach,Gladbach,54,Hertha BSC,Hertha,1,1,1,0,0,2
2020,Freiburg,11,112,SC Freiburg,Freiburg,83,Arminia Bielefeld,Bielefeld,2,0,0,1,0,2
2020,Mainz,11,81,1. FSV Mainz 05,Mainz,65,1. FC Köln,Köln,0,1,0,0,1,1
2020,Leipzig,11,1635,RB Leipzig,Leipzig,134,Werder Bremen,Bremen,2,0,0,1,0,2
2020,Berlin,11,80,1. FC Union Berlin,Union Berlin,40,FC Bayern München,Bayern,1,1,1,0,0,2
2020,Augsburg,11,95,FC Augsburg,Augsburg,9,FC Schalke 04,Schalke,2,2,1,0,0,4
2020,Leverkusen,11,6,Bayer Leverkusen,Leverkusen,175,TSG 1899 Hoffenheim,Hoffenheim,4,1,0,1,0,5
2020,Frankfurt,12,91,Eintracht Frankfurt,Frankfurt,87,Borussia Mönchengladbach,Gladbach,3,3,1,0,0,6
2020,Berlin,12,54,Hertha BSC,Hertha,81,1. FSV Mainz 05,Mainz,0,0,1,0,0,0
2020,Stuttgart,12,16,VfB Stuttgart,Stuttgart,80,1. FC Union Berlin,Union Berlin,2,2,1,0,0,4
